# Title: Install Community Members,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: This option loads Community members on the publish instance,,,,,,,,,,,,,,,,,,,,,,,,,
# The following lines are joining a few users to the site previously created,,,,,,,,,,,,,,,,,,,,,,,,,
SiteMembers,/content/sites/scoring/en/configuration.json,addMembers,weston.mccall@dodgit.com,addMembers,aaron.mcdonald@mailinator.com,addMembers,jason.werner@dodgit.com,addMembers,ryan.palmer@spambob.com,addMembers,josh.bradley@pookmail.com,addMembers,rebekah.larsen@trashymail.com,addMembers,andrew.schaeffer@trashymail.com,addMembers,donna.billups@pookmail.com,addMembers,boyd.larsen@dodgit.com,addMembers,emily.andrews@mailinator.com,addMembers,felicia.carter@trashymail.com,addMembers,ashley.thompson@spambob.com
Users,ims-4d1a51ce48d003da992016b8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-179827ba52e9431c0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-301a13c0521c5a9d0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-e9ea22ce52870c120a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-fbab317e54337eeb0a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5ce2714b4ebd5ae40a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-36f34d5a5425451d0a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-37d17f7751cd65870a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5b3d550d516190aa0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-d03b3c97514a82b60a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-e3850a59540c27e10a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0d092d5d529f03f00a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-229c4de153ee443a0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-65fe17fe52c539a80a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-a5500905509919a80a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5ec44480533d919c0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-990e7b2a53c3fe320a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-d79e62e750bd4c120a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-a3a626f8544a9d330a4c98a4@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-078c3e90524c9a5e0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-b3c32a1750ef767d0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1b594f775217a63c0a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-e4b8d36b54508a210a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f12668c94f182ecd0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ff34879d55771b7b7f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-594d67c25242a5230a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0f395a314f18290d0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f8893c975151c0700a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3b2a31bd53858b270a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-070c6bf64dd683df0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-edef171b520881570a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3b2e00de47b37616992015a8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-fd663670554d82377f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-6af15ea0423c508f992015d5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f48f2d5d529ebfb40a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-64e027e253dbbf470a490d4e@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-007253d9553548a00a4c98c6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5779005a50988ec00a0550b9@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ae4b76da52204ff50a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-a35f50c750ec13f50a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-7b48a2b154da3aaf0a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-51844d2752ebadf20a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-255a0861516d18fd0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-9c062fc053787bff0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-7cee10e35196a5480a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-87dd64f554e640c10a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-74636b3251013ae60a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-07da4673527a8e410a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-94dd57eb54806d0a0a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-30855783504df3920a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-64003025512be2c00a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-c1f73fe452acbc530a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-9c3a550d51692b2d0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-e5ff0978534d6acb0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0c4f7da552b03be10a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-d0d2527150b5a5450a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-dfc74e7e5086823f0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-baae137454ca8cf40a4c98a1@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-18f001b64845d2ce992015a8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-9f2643764f5636b70a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5c432a1750f34e100a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3c8a2fc74666fc67992015a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3bc12a5e530447140a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1b023ad34c9b54c50a04b833@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-4d9341b5546ca2750a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-2f1e746344570808992016e5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ab145a0c536a475e0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f8fa4f77521755ca0a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-fc064180541a9bce0a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3b024089474573679920154a@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-387558cc5594f94d7f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ebf84e8a51f0b32e0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-9b1a2c1653c921200a490d4b@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-6f63341844c53599992015a8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ed6317fe52cba88a0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-4c5549c551407a850a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-08e4c38e54a31e490a4c98a2@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-715b1cfe533218f40a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3851d36b5448d6fa0a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f2c36a9c54ff75130a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-19a72c1653e39f3d0a490d4b@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-2f5048af4c363b870a04b830@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-4555d4415490bdb00a4c98a2@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3942f2b654ad83d00a4c98a4@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1c3b4dfa4d82ca150a746c15@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-bd187d44536e6c700a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f65d13c052398f780a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-045a09dd42cd3287992016b6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-2f553649555e387b7f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-46d057eb5490aabb0a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0e29332e531e07e50a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-18f302fb4f6ada9b0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-c6082cad54755b340a4c98c6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ae5e42474e25c8dd0a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-8f924f304eb7c4460a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1cec171b521affbc0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-844c07a550857b360a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5b9754a847bdce75992015b9@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1c3a399b4a3aa3bf992015a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-a3f9cbc1556d4ca47f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3a95e3bc5594ff0c7f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-74873bc752452ec90a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-2382388145b8c6fb9920157f@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0f2326fb4abafab2992015a8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-42636c2a555fc9247f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-456c401053cfb5360a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-9baa5fed4eaca68b0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-7203210654f0a3bd0a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-44541acc4afe74b5992015a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-b5b2c8a15492b3a10a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3958453651a6e8690a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-c7bd3fe452b7ce770a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-827922ce528139e00a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-20b361b6524dd2a20a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-4db179c1551c16010a4c98a1@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-2a8b704051a833160a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-13037f7751c4439e0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-436d379846b4b05c9920154a@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-3eea68c94f18f06c0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-68825887500e24ca0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-81eb4d9b523e12090a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-41ac5c855050714b0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ea4c2bcd51af70630a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-85365c8550696b5a0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-171e0fdb44ef155e99201549@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-7335181d4e80158a0a04b84f@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-4b8c083752f32d6f0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ea2e0c0f53d1f22d0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-df168a1a54ff33ce0a4c98a6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-c7c9239254c0a2650a4c98a6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-b891782352f4f0d20a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ddaf3edb538e0ec80a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5223776a5244be830a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-98073f7a5351470a0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ba263930520b808c0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-75bb317853ac38680a490d4e@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-10fd28e14dbfe80d0a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-01e681785440ba140a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-7b502ac34af8aff0992015b9@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-57a629d94cd8b05f0a746c1b@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-491f006451b1ea620a0550b8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ed2563985257c4410a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-821f45ee53a934fb0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-072d768154d4037e0a4c98a5@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0b9bf0cc5416784e0a4c98a1@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-cc301253511267ba0a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-57f1056a4cd116590a746c15@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-005c41de4fda33090a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-50ce6dda40d6e61d9920157f@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-72173f7a534e89cd0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5b69103a531765f40a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-e43813c0523957ef0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-610f2b315368e0b20a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-42831900529f07fd0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1598df1e54b8ce4c0a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-6e0d61b6526123820a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5cd66de54dbacbe30a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-78d84e8a51ef91d20a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-f34738b3527a6b9e0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5d1f5c104f997a780a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-39d6154452ef888b0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-ca8b7596503fa8870a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-1e461eaa50f915220a490d4d@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-2db2157e447f584a99201549@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-309f7960528cb22d0a490d4c@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-285c3379552bb6020a4c98c6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-333d148954f820800a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-6ea027373b9696ab992001ac@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-12b2381753a7cc200a490d4b@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-d2d6674955630a757f000101@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-6ff130255130a73d0a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-5dfa252c54d1ebf10a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-66dae69b54217f5d0a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-352e5ff853758e890a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-e618661352cb45090a490d44@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-8d92c51d54c3a2db0a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-62fb1412486d4856992015a8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-a82c335d53ec9a9f0a490d4e@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-52a2e69b53ff33ff0a4c98a7@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-0a3800c04f15e6320a0550b8@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-aa8b037254ca31ab0a4c98a6@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-bda6e88e550db93d0a4c98bc@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
Users,ims-41ec20b3534726b10a490d45@adobeid.com,Preferences,../limitUserUGC@Boolean,FALSE,,,,,,,,,,,,,,,,,,,,,
